,Length (s),Trajectory Path
15484,2528,128/Trajectory/Labelled/20081128011107.csv
15485,12026,128/Trajectory/Labelled/20081128100932.csv
15486,1293,128/Trajectory/Labelled/20081128142816.csv
15487,10479,128/Trajectory/Labelled/20081129010838.csv
15488,2222,128/Trajectory/Labelled/20081129043636.csv
15489,3110,128/Trajectory/Labelled/20081129075326.csv
15490,1398,128/Trajectory/Labelled/20081129134845.csv
15491,3133,128/Trajectory/Labelled/20081130013809.csv
15492,1377,128/Trajectory/Labelled/20081130122815.csv
15493,3696,128/Trajectory/Labelled/20081201011237.csv
15494,2247,128/Trajectory/Labelled/20081201130731.csv
15495,5166,128/Trajectory/Labelled/20081202011118.csv
15496,1811,128/Trajectory/Labelled/20081202143015.csv
15497,4420,128/Trajectory/Labelled/20081203010037.csv
15498,1167,128/Trajectory/Labelled/20081203143453.csv
15499,2283,128/Trajectory/Labelled/20081204012955.csv
15500,991,128/Trajectory/Labelled/20081204153248.csv
15501,1316,128/Trajectory/Labelled/20081205012304.csv
15502,1791,128/Trajectory/Labelled/20081205141837.csv
15503,4319,128/Trajectory/Labelled/20081206014331.csv
15504,2404,128/Trajectory/Labelled/20081206125125.csv
15505,1321,128/Trajectory/Labelled/20081207021809.csv
15506,2652,128/Trajectory/Labelled/20081207144653.csv
15507,1857,128/Trajectory/Labelled/20081207233516.csv
15508,2104,128/Trajectory/Labelled/20081208115031.csv
15509,2531,128/Trajectory/Labelled/20081209021607.csv
15510,1129,128/Trajectory/Labelled/20081209134333.csv
15511,1853,128/Trajectory/Labelled/20081210015446.csv
15512,2511,128/Trajectory/Labelled/20081210134312.csv
15513,1764,128/Trajectory/Labelled/20081211020017.csv
15514,1500,128/Trajectory/Labelled/20081211131233.csv
15515,1814,128/Trajectory/Labelled/20081212020333.csv
15516,1551,128/Trajectory/Labelled/20081212124439.csv
15517,2646,128/Trajectory/Labelled/20081213053356.csv
15518,2381,128/Trajectory/Labelled/20081213061804.csv
15519,6651,128/Trajectory/Labelled/20081213065753.csv
15520,14195,128/Trajectory/Labelled/20081214054935.csv
15521,2515,128/Trajectory/Labelled/20081215004807.csv
15522,5242,128/Trajectory/Labelled/20081215114350.csv
15523,2311,128/Trajectory/Labelled/20081216021907.csv
15524,1399,128/Trajectory/Labelled/20081216131016.csv
15525,3158,128/Trajectory/Labelled/20081217012207.csv
15526,1437,128/Trajectory/Labelled/20081217125105.csv
15527,2081,128/Trajectory/Labelled/20081218011944.csv
15528,883,128/Trajectory/Labelled/20081218073133.csv
15529,7354,128/Trajectory/Labelled/20081218074824.csv
15530,4155,128/Trajectory/Labelled/20081218095600.csv
15531,1217,128/Trajectory/Labelled/20081219131033.csv
15532,1902,128/Trajectory/Labelled/20081221023846.csv
15533,2625,128/Trajectory/Labelled/20081221042532.csv
15534,3341,128/Trajectory/Labelled/20081221071503.csv
15535,2334,128/Trajectory/Labelled/20081222012809.csv
15536,3445,128/Trajectory/Labelled/20081222073241.csv
15537,1063,128/Trajectory/Labelled/20081222113605.csv
15538,1244,128/Trajectory/Labelled/20081223132111.csv
15539,1750,128/Trajectory/Labelled/20081224014337.csv
15540,1383,128/Trajectory/Labelled/20081224115639.csv
15541,1219,128/Trajectory/Labelled/20081225083331.csv
15542,2566,128/Trajectory/Labelled/20081225091341.csv
15543,1179,128/Trajectory/Labelled/20081225114635.csv
15544,2830,128/Trajectory/Labelled/20081226014603.csv
15545,1734,128/Trajectory/Labelled/20081226122603.csv
15546,8688,128/Trajectory/Labelled/20081227044033.csv
15547,14695,128/Trajectory/Labelled/20081227072008.csv
15548,2552,128/Trajectory/Labelled/20081229014441.csv
15549,2064,128/Trajectory/Labelled/20081229143508.csv
15550,3329,128/Trajectory/Labelled/20081230020709.csv
15551,1881,128/Trajectory/Labelled/20081230133335.csv
15552,7253,128/Trajectory/Labelled/20081231023146.csv
15553,1528,128/Trajectory/Labelled/20081231122109.csv
15554,3894,128/Trajectory/Labelled/20090101043326.csv
15555,4428,128/Trajectory/Labelled/20090101053822.csv
15556,1787,128/Trajectory/Labelled/20090101065545.csv
15557,1886,128/Trajectory/Labelled/20090101072534.csv
15558,4026,128/Trajectory/Labelled/20090101075702.csv
15559,2879,128/Trajectory/Labelled/20090102020946.csv
15560,1281,128/Trajectory/Labelled/20090102033147.csv
15561,1994,128/Trajectory/Labelled/20090102043926.csv
15562,1292,128/Trajectory/Labelled/20090102135238.csv
15563,3251,128/Trajectory/Labelled/20090103054326.csv
15564,1251,128/Trajectory/Labelled/20090103085407.csv
15565,2018,128/Trajectory/Labelled/20090104012354.csv
15566,1170,128/Trajectory/Labelled/20090104130055.csv
15567,1769,128/Trajectory/Labelled/20090105011530.csv
15568,5117,128/Trajectory/Labelled/20090105034549.csv
15569,1551,128/Trajectory/Labelled/20090105124144.csv
15570,1838,128/Trajectory/Labelled/20090106020224.csv
15571,711,128/Trajectory/Labelled/20090106125238.csv
15572,2435,128/Trajectory/Labelled/20090107014146.csv
15573,2810,128/Trajectory/Labelled/20090107132709.csv
15574,1692,128/Trajectory/Labelled/20090108010602.csv
15575,1341,128/Trajectory/Labelled/20090108123702.csv
15576,3095,128/Trajectory/Labelled/20090109010438.csv
15577,147,128/Trajectory/Labelled/20090109075750.csv
15578,876,128/Trajectory/Labelled/20090109080023.csv
15579,4165,128/Trajectory/Labelled/20090109081501.csv
15580,1914,128/Trajectory/Labelled/20090109092449.csv
15581,1170,128/Trajectory/Labelled/20090109131633.csv
15582,17387,128/Trajectory/Labelled/20090110015208.csv
15583,1275,128/Trajectory/Labelled/20090112133526.csv
15584,2447,128/Trajectory/Labelled/20090113011454.csv
15585,643,128/Trajectory/Labelled/20090113131249.csv
15586,2137,128/Trajectory/Labelled/20090113232215.csv
15587,1423,128/Trajectory/Labelled/20090114130416.csv
15588,1891,128/Trajectory/Labelled/20090115014430.csv
15589,331,128/Trajectory/Labelled/20090115121738.csv
15590,3670,128/Trajectory/Labelled/20090115122309.csv
15591,1633,128/Trajectory/Labelled/20090115132425.csv
15592,1415,128/Trajectory/Labelled/20090116015438.csv
15593,1705,128/Trajectory/Labelled/20090116125246.csv
15594,2841,128/Trajectory/Labelled/20090117021926.csv
15595,5858,128/Trajectory/Labelled/20090117030649.csv
15596,298,128/Trajectory/Labelled/20090117044427.csv
15597,1526,128/Trajectory/Labelled/20090117044928.csv
15598,964,128/Trajectory/Labelled/20090117051456.csv
15599,3878,128/Trajectory/Labelled/20090117053113.csv
15600,3123,128/Trajectory/Labelled/20090118002844.csv
15601,8940,128/Trajectory/Labelled/20090118012317.csv
15602,7294,128/Trajectory/Labelled/20090118081308.csv
15603,721,128/Trajectory/Labelled/20090118131312.csv
15604,2232,128/Trajectory/Labelled/20090119015809.csv
15605,7939,128/Trajectory/Labelled/20090119085443.csv
15606,3088,128/Trajectory/Labelled/20090119111354.csv
15607,346,128/Trajectory/Labelled/20090120034514.csv
15608,280,128/Trajectory/Labelled/20090120053113.csv
15609,13555,128/Trajectory/Labelled/20090120062304.csv
15610,2357,128/Trajectory/Labelled/20090128010020.csv
15611,709,128/Trajectory/Labelled/20090128014032.csv
15612,630,128/Trajectory/Labelled/20090128015224.csv
15613,847,128/Trajectory/Labelled/20090128032342.csv
15614,1371,128/Trajectory/Labelled/20090128051749.csv
15615,2547,128/Trajectory/Labelled/20090128054041.csv
15616,1212,128/Trajectory/Labelled/20090201003557.csv
15617,12525,128/Trajectory/Labelled/20090201005615.csv
15618,8205,128/Trajectory/Labelled/20090201054623.csv
15619,2918,128/Trajectory/Labelled/20090201080308.csv
15620,6547,128/Trajectory/Labelled/20090201085147.csv
15621,44145,128/Trajectory/Labelled/20090202020334.csv
15622,704,128/Trajectory/Labelled/20090204014835.csv
15623,928,128/Trajectory/Labelled/20090204044413.csv
15624,1319,128/Trajectory/Labelled/20090204073508.csv
15625,702,128/Trajectory/Labelled/20090204132840.csv
15626,2194,128/Trajectory/Labelled/20090205011847.csv
15627,1434,128/Trajectory/Labelled/20090205132716.csv
15628,1437,128/Trajectory/Labelled/20090206012421.csv
15629,6053,128/Trajectory/Labelled/20090206074708.csv
15630,2219,128/Trajectory/Labelled/20090206120145.csv
15631,5694,128/Trajectory/Labelled/20090208041414.csv
15632,5378,128/Trajectory/Labelled/20090208080545.csv
15633,1708,128/Trajectory/Labelled/20090209011547.csv
15634,1045,128/Trajectory/Labelled/20090209142511.csv
15635,550,128/Trajectory/Labelled/20090210015714.csv
15636,2385,128/Trajectory/Labelled/20090210143016.csv
15637,2167,128/Trajectory/Labelled/20090211011019.csv
15638,944,128/Trajectory/Labelled/20090211050303.csv
15639,1110,128/Trajectory/Labelled/20090211054202.csv
15640,6009,128/Trajectory/Labelled/20090211103442.csv
15641,2624,128/Trajectory/Labelled/20090211135628.csv
15642,1897,128/Trajectory/Labelled/20090212011636.csv
15643,1313,128/Trajectory/Labelled/20090212140125.csv
15644,1988,128/Trajectory/Labelled/20090212235532.csv
15645,1311,128/Trajectory/Labelled/20090213141550.csv
15646,5115,128/Trajectory/Labelled/20090214074848.csv
15647,3592,128/Trajectory/Labelled/20090214124836.csv
15648,1442,128/Trajectory/Labelled/20090216012634.csv
15649,3022,128/Trajectory/Labelled/20090216132244.csv
15650,3052,128/Trajectory/Labelled/20090217015716.csv
15651,2335,128/Trajectory/Labelled/20090217133703.csv
15652,2123,128/Trajectory/Labelled/20090218012147.csv
15653,2347,128/Trajectory/Labelled/20090218125847.csv
15654,2826,128/Trajectory/Labelled/20090219010214.csv
15655,1906,128/Trajectory/Labelled/20090219133847.csv
15656,959,128/Trajectory/Labelled/20090220013755.csv
15657,224,128/Trajectory/Labelled/20090220055110.csv
15658,1378,128/Trajectory/Labelled/20090220055455.csv
15659,1553,128/Trajectory/Labelled/20090220141606.csv
15660,2770,128/Trajectory/Labelled/20090221033131.csv
15661,1931,128/Trajectory/Labelled/20090221063033.csv
15662,7448,128/Trajectory/Labelled/20090221070245.csv
15663,1570,128/Trajectory/Labelled/20090221090654.csv
15664,1087,128/Trajectory/Labelled/20090221140124.csv
15665,2066,128/Trajectory/Labelled/20090222000116.csv
15666,5442,128/Trajectory/Labelled/20090222040348.csv
15667,1741,128/Trajectory/Labelled/20090222205546.csv
15668,326,128/Trajectory/Labelled/20090222230546.csv
15669,692,128/Trajectory/Labelled/20090223004805.csv
15670,24005,128/Trajectory/Labelled/20090227163008.csv
15671,36181,128/Trajectory/Labelled/20090228164717.csv
15672,2199,128/Trajectory/Labelled/20090301220128.csv
15673,1220,128/Trajectory/Labelled/20090302003029.csv
15674,853,128/Trajectory/Labelled/20090302032852.csv
15675,1920,128/Trajectory/Labelled/20090302220735.csv
15676,6004,128/Trajectory/Labelled/20090303222925.csv
15677,12659,128/Trajectory/Labelled/20090305003252.csv
15678,734,128/Trajectory/Labelled/20090305175244.csv
15679,19909,128/Trajectory/Labelled/20090305213221.csv
15680,254,128/Trajectory/Labelled/20090307090719.csv
15681,1940,128/Trajectory/Labelled/20090307091151.csv
15682,1548,128/Trajectory/Labelled/20090307131846.csv
15683,3837,128/Trajectory/Labelled/20090309092439.csv
15684,2100,128/Trajectory/Labelled/20090309111919.csv
15685,2708,128/Trajectory/Labelled/20090309125713.csv
15686,1819,128/Trajectory/Labelled/20090310014438.csv
15687,1188,128/Trajectory/Labelled/20090310124033.csv
15688,302,128/Trajectory/Labelled/20090311115044.csv
15689,2014,128/Trajectory/Labelled/20090311135825.csv
15690,2261,128/Trajectory/Labelled/20090312010408.csv
15691,1212,128/Trajectory/Labelled/20090312123530.csv
15692,1069,128/Trajectory/Labelled/20090313143616.csv
15693,1388,128/Trajectory/Labelled/20090314091603.csv
15694,674,128/Trajectory/Labelled/20090314111712.csv
15695,474,128/Trajectory/Labelled/20090314114110.csv
15696,1390,128/Trajectory/Labelled/20090314141143.csv
15697,4279,128/Trajectory/Labelled/20090315080636.csv
15698,3135,128/Trajectory/Labelled/20090315131908.csv
15699,2710,128/Trajectory/Labelled/20090316011008.csv
15700,1584,128/Trajectory/Labelled/20090316123324.csv
15701,2687,128/Trajectory/Labelled/20090317005915.csv
15702,1724,128/Trajectory/Labelled/20090317143049.csv
15703,1646,128/Trajectory/Labelled/20090317235947.csv
15704,2247,128/Trajectory/Labelled/20090318082038.csv
15705,9536,128/Trajectory/Labelled/20090318115904.csv
15706,4387,128/Trajectory/Labelled/20090319010006.csv
15707,6330,128/Trajectory/Labelled/20090319070015.csv
15708,2326,128/Trajectory/Labelled/20090319113223.csv
15709,2328,128/Trajectory/Labelled/20090320020445.csv
15710,3345,128/Trajectory/Labelled/20090320132433.csv
15711,4942,128/Trajectory/Labelled/20090321064916.csv
15712,1646,128/Trajectory/Labelled/20090321122406.csv
15713,2760,128/Trajectory/Labelled/20090322022047.csv
15714,1137,128/Trajectory/Labelled/20090322035658.csv
15715,6030,128/Trajectory/Labelled/20090322092038.csv
15716,1746,128/Trajectory/Labelled/20090322141816.csv
15717,2526,128/Trajectory/Labelled/20090323012236.csv
15718,2549,128/Trajectory/Labelled/20090323142808.csv
15719,3351,128/Trajectory/Labelled/20090324005814.csv
15720,1038,128/Trajectory/Labelled/20090324024931.csv
15721,489,128/Trajectory/Labelled/20090324110045.csv
15722,347,128/Trajectory/Labelled/20090324121545.csv
15723,1690,128/Trajectory/Labelled/20090324151930.csv
15724,1994,128/Trajectory/Labelled/20090324230047.csv
15725,2302,128/Trajectory/Labelled/20090326012924.csv
15726,1679,128/Trajectory/Labelled/20090326124725.csv
15727,3187,128/Trajectory/Labelled/20090326131528.csv
15728,972,128/Trajectory/Labelled/20090327022645.csv
15729,8729,128/Trajectory/Labelled/20090328005808.csv
15730,5840,128/Trajectory/Labelled/20090328032348.csv
15731,1280,128/Trajectory/Labelled/20090328050108.csv
15732,5884,128/Trajectory/Labelled/20090328060611.csv
15733,1888,128/Trajectory/Labelled/20090329013106.csv
15734,2875,128/Trajectory/Labelled/20090329025153.csv
15735,4689,128/Trajectory/Labelled/20090329064750.csv
15736,3408,128/Trajectory/Labelled/20090329104730.csv
15737,1638,128/Trajectory/Labelled/20090330013344.csv
15738,1534,128/Trajectory/Labelled/20090330075407.csv
15739,4091,128/Trajectory/Labelled/20090330081942.csv
15740,970,128/Trajectory/Labelled/20090330092839.csv
15741,1667,128/Trajectory/Labelled/20090330123126.csv
15742,1916,128/Trajectory/Labelled/20090331010108.csv
15743,2651,128/Trajectory/Labelled/20090401004744.csv
15744,1520,128/Trajectory/Labelled/20090401124805.csv
15745,1637,128/Trajectory/Labelled/20090402013424.csv
15746,1788,128/Trajectory/Labelled/20090402143535.csv
15747,1850,128/Trajectory/Labelled/20090403133105.csv
15748,4043,128/Trajectory/Labelled/20090404022935.csv
15749,8931,128/Trajectory/Labelled/20090404033659.csv
15750,3523,128/Trajectory/Labelled/20090404063621.csv
15751,15395,128/Trajectory/Labelled/20090405005632.csv
15752,7043,128/Trajectory/Labelled/20090406003943.csv
15753,502,128/Trajectory/Labelled/20090406023708.csv
15754,8938,128/Trajectory/Labelled/20090406024531.csv
15755,1160,128/Trajectory/Labelled/20090406051437.csv
15756,5569,128/Trajectory/Labelled/20090406092930.csv
15757,2776,128/Trajectory/Labelled/20090406113924.csv
15758,633,128/Trajectory/Labelled/20090407122129.csv
15759,1075,128/Trajectory/Labelled/20090408005403.csv
15760,1434,128/Trajectory/Labelled/20090408122335.csv
15761,522,128/Trajectory/Labelled/20090409001038.csv
15762,3057,128/Trajectory/Labelled/20090409013824.csv
15763,947,128/Trajectory/Labelled/20090409125845.csv
15764,2080,128/Trajectory/Labelled/20090410011615.csv
15765,1313,128/Trajectory/Labelled/20090410130955.csv
15766,2214,128/Trajectory/Labelled/20090411035438.csv
15767,2233,128/Trajectory/Labelled/20090411055622.csv
15768,757,128/Trajectory/Labelled/20090411110136.csv
15769,2522,128/Trajectory/Labelled/20090411120605.csv
15770,396,128/Trajectory/Labelled/20090412020524.csv
15771,1215,128/Trajectory/Labelled/20090412135936.csv
15772,2064,128/Trajectory/Labelled/20090413010327.csv
15773,2629,128/Trajectory/Labelled/20090413140600.csv
15774,4199,128/Trajectory/Labelled/20090414000103.csv
15775,1920,128/Trajectory/Labelled/20090414145319.csv
15776,2455,128/Trajectory/Labelled/20090415011710.csv
15777,1249,128/Trajectory/Labelled/20090415140038.csv
15778,1962,128/Trajectory/Labelled/20090416013736.csv
15779,1423,128/Trajectory/Labelled/20090416131933.csv
15780,2911,128/Trajectory/Labelled/20090417072902.csv
15781,2567,128/Trajectory/Labelled/20090417081734.csv
15782,2917,128/Trajectory/Labelled/20090417090120.csv
15783,1727,128/Trajectory/Labelled/20090417141336.csv
15784,1428,128/Trajectory/Labelled/20090418022438.csv
15785,1310,128/Trajectory/Labelled/20090418033414.csv
15786,6066,128/Trajectory/Labelled/20090419055830.csv
15787,711,128/Trajectory/Labelled/20090419135508.csv
15788,2443,128/Trajectory/Labelled/20090419141733.csv
15789,2936,128/Trajectory/Labelled/20090420011547.csv
15790,1149,128/Trajectory/Labelled/20090421115617.csv
15791,2623,128/Trajectory/Labelled/20090422022510.csv
15792,5909,128/Trajectory/Labelled/20090422031025.csv
15793,1215,128/Trajectory/Labelled/20090422044855.csv
15794,1017,128/Trajectory/Labelled/20090422064747.csv
15795,329,128/Trajectory/Labelled/20090423094246.csv
15796,1986,128/Trajectory/Labelled/20090423124934.csv
15797,1989,128/Trajectory/Labelled/20090424010329.csv
15798,2039,128/Trajectory/Labelled/20090424105705.csv
15799,2238,128/Trajectory/Labelled/20090427003648.csv
15800,1992,128/Trajectory/Labelled/20090427094711.csv
15801,1994,128/Trajectory/Labelled/20090428005624.csv
15802,750,128/Trajectory/Labelled/20090428102353.csv
15803,2761,128/Trajectory/Labelled/20090429002417.csv
15804,465,128/Trajectory/Labelled/20090429114904.csv
15805,347,128/Trajectory/Labelled/20090429140215.csv
15806,1786,128/Trajectory/Labelled/20090430005326.csv
15807,2163,128/Trajectory/Labelled/20090430012312.csv
15808,1900,128/Trajectory/Labelled/20090430091211.csv
15809,4336,128/Trajectory/Labelled/20090501014412.csv
15810,3489,128/Trajectory/Labelled/20090501030547.csv
15811,5476,128/Trajectory/Labelled/20090501115806.csv
15812,2069,128/Trajectory/Labelled/20090502110806.csv
15813,205,128/Trajectory/Labelled/20090502132030.csv
15814,1442,128/Trajectory/Labelled/20090502132357.csv
15815,2250,128/Trajectory/Labelled/20090503012606.csv
15816,5215,128/Trajectory/Labelled/20090503021638.csv
15817,5092,128/Trajectory/Labelled/20090503065236.csv
15818,4406,128/Trajectory/Labelled/20090503084917.csv
15819,1854,128/Trajectory/Labelled/20090504004909.csv
15820,777,128/Trajectory/Labelled/20090504095545.csv
15821,2123,128/Trajectory/Labelled/20090505004704.csv
15822,699,128/Trajectory/Labelled/20090505105230.csv
15823,1879,128/Trajectory/Labelled/20090506003403.csv
15824,1761,128/Trajectory/Labelled/20090506134245.csv
15825,2130,128/Trajectory/Labelled/20090507005130.csv
15826,51,128/Trajectory/Labelled/20090508093544.csv
15827,2346,128/Trajectory/Labelled/20090509025010.csv
15828,1471,128/Trajectory/Labelled/20090509064116.csv
15829,2010,128/Trajectory/Labelled/20090509072439.csv
15830,1426,128/Trajectory/Labelled/20090510010508.csv
15831,1925,128/Trajectory/Labelled/20090510015356.csv
15832,1546,128/Trajectory/Labelled/20090510022605.csv
15833,3175,128/Trajectory/Labelled/20090510061250.csv
15834,2150,128/Trajectory/Labelled/20090510122144.csv
15835,1814,128/Trajectory/Labelled/20090510141034.csv
15836,2356,128/Trajectory/Labelled/20090511103706.csv
15837,2343,128/Trajectory/Labelled/20090512004636.csv
15838,2202,128/Trajectory/Labelled/20090512101210.csv
15839,357,128/Trajectory/Labelled/20090513114806.csv
15840,1345,128/Trajectory/Labelled/20090513131743.csv
15841,2146,128/Trajectory/Labelled/20090514003741.csv
15842,2245,128/Trajectory/Labelled/20090514100316.csv
15843,1542,128/Trajectory/Labelled/20090515004703.csv
15844,1503,128/Trajectory/Labelled/20090515091054.csv
15845,1760,128/Trajectory/Labelled/20090517011341.csv
15846,9169,128/Trajectory/Labelled/20090517014305.csv
15847,3356,128/Trajectory/Labelled/20090517041555.csv
15848,2080,128/Trajectory/Labelled/20090518002707.csv
15849,2260,128/Trajectory/Labelled/20090518093616.csv
15850,2372,128/Trajectory/Labelled/20090519003915.csv
15851,562,128/Trajectory/Labelled/20090519100910.csv
15852,1692,128/Trajectory/Labelled/20090520001511.csv
15853,2517,128/Trajectory/Labelled/20090520053836.csv
15854,2735,128/Trajectory/Labelled/20090520090026.csv
15855,904,128/Trajectory/Labelled/20090520125501.csv
15856,1456,128/Trajectory/Labelled/20090520140134.csv
15857,2676,128/Trajectory/Labelled/20090521004036.csv
15858,1723,128/Trajectory/Labelled/20090521095740.csv
15859,2115,128/Trajectory/Labelled/20090522005338.csv
15860,1810,128/Trajectory/Labelled/20090522122901.csv
15861,860,128/Trajectory/Labelled/20090524050518.csv
15862,1059,128/Trajectory/Labelled/20090524064240.csv
15863,1876,128/Trajectory/Labelled/20090525004130.csv
15864,242,128/Trajectory/Labelled/20090525105228.csv
15865,2375,128/Trajectory/Labelled/20090526005011.csv
15866,2169,128/Trajectory/Labelled/20090526100016.csv
15867,2304,128/Trajectory/Labelled/20090527004936.csv
15868,1343,128/Trajectory/Labelled/20090527060138.csv
15869,2445,128/Trajectory/Labelled/20090527063311.csv
15870,3575,128/Trajectory/Labelled/20090527071400.csv
15871,2322,128/Trajectory/Labelled/20090527081347.csv
15872,2342,128/Trajectory/Labelled/20090527085231.csv
15873,3136,128/Trajectory/Labelled/20090527093135.csv
15874,6437,128/Trajectory/Labelled/20090529013344.csv
15875,6302,128/Trajectory/Labelled/20090529032102.csv
15876,2133,128/Trajectory/Labelled/20090529050605.csv
15877,3562,128/Trajectory/Labelled/20090529063814.csv
15878,2047,128/Trajectory/Labelled/20090531063548.csv
15879,2259,128/Trajectory/Labelled/20090601003332.csv
15880,687,128/Trajectory/Labelled/20090601104552.csv
15881,2356,128/Trajectory/Labelled/20090602001024.csv
15882,680,128/Trajectory/Labelled/20090602101904.csv
15883,1961,128/Trajectory/Labelled/20090603003936.csv
15884,779,128/Trajectory/Labelled/20090603115021.csv
15885,1703,128/Trajectory/Labelled/20090603135319.csv
15886,3076,128/Trajectory/Labelled/20090604002254.csv
15887,2200,128/Trajectory/Labelled/20090604103242.csv
15888,1908,128/Trajectory/Labelled/20090605002703.csv
15889,1750,128/Trajectory/Labelled/20090605085147.csv
15890,2201,128/Trajectory/Labelled/20090606034745.csv
15891,2354,128/Trajectory/Labelled/20090606094038.csv
15892,1625,128/Trajectory/Labelled/20090607063408.csv
15893,19,128/Trajectory/Unlabelled/20070414034902.csv
15894,26,128/Trajectory/Unlabelled/20070414123327.csv
15895,19,128/Trajectory/Unlabelled/20070414133309.csv
15896,15,128/Trajectory/Unlabelled/20070414234445.csv
15897,10446,128/Trajectory/Unlabelled/20070415054004.csv
15898,0,128/Trajectory/Unlabelled/20070416131735.csv
15899,0,128/Trajectory/Unlabelled/20070416135710.csv
15900,16,128/Trajectory/Unlabelled/20070418145409.csv
15901,84,128/Trajectory/Unlabelled/20070419022506.csv
15902,15,128/Trajectory/Unlabelled/20070419135420.csv
15903,64,128/Trajectory/Unlabelled/20070420012814.csv
15904,0,128/Trajectory/Unlabelled/20070420153314.csv
15905,4,128/Trajectory/Unlabelled/20070421150844.csv
15906,9,128/Trajectory/Unlabelled/20070422100547.csv
15907,0,128/Trajectory/Unlabelled/20070505060826.csv
15908,6117,128/Trajectory/Unlabelled/20070506070430.csv
15909,0,128/Trajectory/Unlabelled/20070508011512.csv
15910,51,128/Trajectory/Unlabelled/20070524014129.csv
15911,30,128/Trajectory/Unlabelled/20070527105206.csv
15912,2501,128/Trajectory/Unlabelled/20070528130243.csv
15913,32,128/Trajectory/Unlabelled/20070529013718.csv
15914,0,128/Trajectory/Unlabelled/20070529145207.csv
15915,0,128/Trajectory/Unlabelled/20070530014444.csv
15916,32,128/Trajectory/Unlabelled/20070530140606.csv
15917,0,128/Trajectory/Unlabelled/20070531005841.csv
15918,32,128/Trajectory/Unlabelled/20070531014408.csv
15919,18,128/Trajectory/Unlabelled/20070531140106.csv
15920,22,128/Trajectory/Unlabelled/20070601025602.csv
15921,54,128/Trajectory/Unlabelled/20070601151712.csv
15922,47,128/Trajectory/Unlabelled/20070603085704.csv
15923,2822,128/Trajectory/Unlabelled/20070604123610.csv
15924,43492,128/Trajectory/Unlabelled/20070605011440.csv
15925,2107,128/Trajectory/Unlabelled/20070606011909.csv
15926,2509,128/Trajectory/Unlabelled/20070606124955.csv
15927,22548,128/Trajectory/Unlabelled/20070607005351.csv
15928,555,128/Trajectory/Unlabelled/20070607133450.csv
15929,1834,128/Trajectory/Unlabelled/20070608011322.csv
15930,1485,128/Trajectory/Unlabelled/20070608145746.csv
15931,1918,128/Trajectory/Unlabelled/20070611012257.csv
15932,87,128/Trajectory/Unlabelled/20070620130412.csv
15933,0,128/Trajectory/Unlabelled/20070620135711.csv
15934,19,128/Trajectory/Unlabelled/20070621054308.csv
15935,18,128/Trajectory/Unlabelled/20070625102523.csv
15936,26,128/Trajectory/Unlabelled/20070626013428.csv
15937,48,128/Trajectory/Unlabelled/20070626143207.csv
15938,0,128/Trajectory/Unlabelled/20070627015503.csv
15939,0,128/Trajectory/Unlabelled/20070627145923.csv
15940,54,128/Trajectory/Unlabelled/20070628015403.csv
15941,32,128/Trajectory/Unlabelled/20070629154313.csv
15942,48,128/Trajectory/Unlabelled/20070701124203.csv
15943,268,128/Trajectory/Unlabelled/20070702012705.csv
15944,0,128/Trajectory/Unlabelled/20070702140539.csv
15945,13,128/Trajectory/Unlabelled/20070703014312.csv
15946,361,128/Trajectory/Unlabelled/20070706125443.csv
15947,0,128/Trajectory/Unlabelled/20070707113004.csv
15948,31,128/Trajectory/Unlabelled/20070708092311.csv
15949,31440,128/Trajectory/Unlabelled/20070721050708.csv
15950,32184,128/Trajectory/Unlabelled/20070722034529.csv
15951,46181,128/Trajectory/Unlabelled/20070724002518.csv
15952,38689,128/Trajectory/Unlabelled/20070724234145.csv
15953,29219,128/Trajectory/Unlabelled/20070726053643.csv
15954,22720,128/Trajectory/Unlabelled/20070727034219.csv
15955,24282,128/Trajectory/Unlabelled/20070728035217.csv
15956,8652,128/Trajectory/Unlabelled/20070728225925.csv
15957,46404,128/Trajectory/Unlabelled/20070729131215.csv
15958,20929,128/Trajectory/Unlabelled/20071128123035.csv
15959,29339,128/Trajectory/Unlabelled/20080405011127.csv
15960,2404,128/Trajectory/Unlabelled/20080423123910.csv
15961,3863,128/Trajectory/Unlabelled/20080424011409.csv
15962,711,128/Trajectory/Unlabelled/20080424062639.csv
15963,4242,128/Trajectory/Unlabelled/20080424072633.csv
15964,3290,128/Trajectory/Unlabelled/20080424121547.csv
15965,1738,128/Trajectory/Unlabelled/20080424134322.csv
15966,3173,128/Trajectory/Unlabelled/20080425005620.csv
15967,17952,128/Trajectory/Unlabelled/20080425100825.csv
15968,6005,128/Trajectory/Unlabelled/20080425232304.csv
15969,6560,128/Trajectory/Unlabelled/20080426081921.csv
15970,258,128/Trajectory/Unlabelled/20080426104457.csv
15971,30246,128/Trajectory/Unlabelled/20080426123357.csv
15972,1687,128/Trajectory/Unlabelled/20080427012108.csv
15973,655,128/Trajectory/Unlabelled/20080427035858.csv
15974,1054,128/Trajectory/Unlabelled/20080427064211.csv
15975,3260,128/Trajectory/Unlabelled/20080427070756.csv
15976,5504,128/Trajectory/Unlabelled/20080427091927.csv
15977,2179,128/Trajectory/Unlabelled/20080427140226.csv
15978,3401,128/Trajectory/Unlabelled/20080428124646.csv
15979,1486,128/Trajectory/Unlabelled/20080429013145.csv
15980,312,128/Trajectory/Unlabelled/20080429015634.csv
